OrderId,OrderItemId,ProductType,ProductItem,ProductPeriod,ProductDetails,ProductStorage
50061,15,VEGETABLES,Beets,6-8 months,,FROZEN
50061,16,SHELF_ITEM,"Gelatin, flavored",3-4 months,opened,SHELF
50062,1,FISH,Surimi seafood,3-4 days,,REFRIGERATED
50062,2,CONDIMENTS,"Barbecue sauce, bottled",12 months,unopened,SHELF
50062,3,FROZEN_ITEM,"Pancakes, Waffles",2 months,,FROZEN
50062,4,FRUIT,Avocados,3-4 days,,REFRIGERATED
50062,5,FRUIT,"Peaches, nectarines",Until ripe,,SHELF
50062,6,BAKING,"Flour, whole wheat",6-8 months,opened,REFRIGERATED
50062,7,BAKERY,"Rolls, filled, meat or vegetables",2 hours,,SHELF
50062,8,CONDIMENTS,"Barbecue sauce, bottled",1 month,opened,SHELF
50062,9,FISH,"Caviar, fresh, in jar",,Do not freeze,FROZEN
50062,10,FROZEN_ITEM,"Sausages, uncooked",1-2 days,,THAWED
50062,11,FROZEN_ITEM,"Shrimp, shellfish",1-2 days,,THAWED
50062,12,CONDIMENTS,"Ketchup, Cocktail or Chili sauce",12 months,unopened,SHELF
50063,1,SHELF_ITEM,"Peanut butter, commercial",6-9 months,unopened,SHELF
50063,2,CRACKERS,Crackers,8 months,unopened,SHELF
50063,3,FROZEN_ITEM,"Fruit such as berries, melons",4-6 months,,FROZEN
50063,4,BEVERAGES,"Juice in cartons, fruit drinks, punch",7-10 days,opened,REFRIGERATED
50063,5,BAKERY,"Rolls, yeast, baked",1 week,,REFRIGERATED
50063,6,FROZEN_ITEM,"Sausages, precooked",1 week,,THAWED
50063,7,SHELF_ITEM,"Tea, bags",12 months,opened,SHELF
50063,8,DELI_ITEM,Meats covered with gravy or broth,6 months,,FROZEN
50063,9,PROCESSED_POULTRY,Ground turkey or chicken,3-4 months,,FROZEN
50063,10,BAKERY,"Bread, commercial*",2-4 days,,SHELF
50063,11,SHELF_ITEM,"Tomatoes, sun dried, packed in cellophane",9 months,unopened,SHELF
50063,12,FRUIT,Apricots,,Do not freeze,FROZEN
50063,13,SHELF_ITEM,"Sugar, granulated",2 years,,SHELF
50063,14,DELI_ITEM,"Salads, vegetable",3-5 days,,REFRIGERATED
50063,15,VEGETABLES,"Lettuce, iceberg",1-2 weeks,,REFRIGERATED
50063,16,DIARY,"Parmesan, shredded",3-4 months,,FROZEN
50063,17,SOY,"Soy or rice beverage, soy flour, full-fat",2 months,unopened,SHELF
50063,18,SHELF_ITEM,"Tomatoes, sun dried, packed in oil",3-6 months,opened,SHELF
50064,1,BAKERY,"Doughnuts, glazed or cake",1 month,,FROZEN
50064,2,BAKERY,"Pies, pecan",3-4 days,,REFRIGERATED
50064,3,SHELF_ITEM,"Oils, nut oils",6 months,unopened,SHELF
50064,4,VEGETABLES,Ginger Root,1 month,,FROZEN
50064,5,VEGETABLES,"Parsley, cilantro",1 week,,REFRIGERATED
50064,6,FISH,"Cooked fish, all",3-4 days,,REFRIGERATED
50064,7,SHELF_ITEM,Spaghetti sauce in jars,4 days,opened,REFRIGERATED
50064,8,BAKERY,"Pies, mincemeat",1 week,,REFRIGERATED
50064,9,SOY,"Soy or rice beverage, soy flour, de-fatted, low-fat",1 year,unopened,SHELF
50064,10,VEGETABLES,Mushrooms,2-3 days,,REFRIGERATED
50064,11,DIARY,"Milk, plain or flavored",3 months,,FROZEN
50064,12,PROCESSED_MEAT,"Hot dogs, after opening",1 week,,REFRIGERATED
50064,13,VEGETABLES,"Peppers, bell or chile",4-5 days,,REFRIGERATED
50065,1,VEGETABLES,Tomatoes,Until ripe,,SHELF
50065,2,SOY,"Soy or rice beverage, soy flour, de-fatted, low-fat",1 year,opened,SHELF
50065,3,VEGETABLES,"Lettuce, iceberg",1-2 weeks,,REFRIGERATED
50065,4,SHELF_ITEM,"Nuts, jars or cans",4-6 months,opened,REFRIGERATED
50065,5,DIARY,"Dips, sour cream based",2 weeks,,REFRIGERATED
50065,6,CONDIMENTS,"Olives, black and green",12-18 months,unopened,SHELF
50065,7,FRUIT,Grapes,1 month,Whole,FROZEN
50065,8,DIARY,"Cheese, soft (such as Brie, Bel Paese)",6 months,,FROZEN
50065,9,BAKING,Cornstarch,18 months,opened,SHELF
50065,10,SHELF_ITEM,"Extracts, vanilla, lemon, etc.",1 year,opened,SHELF
50065,11,FROZEN_ITEM,Soy meat substitutes,3-4 days,,THAWED
50065,12,VEGETABLES,Turnips,8-10 months,,FROZEN
50065,13,FRUIT,Bananas,2 days,skin will blacken,REFRIGERATED
50065,14,CRACKERS,Crackers,1 month,opened,SHELF
50065,15,FROZEN_ITEM,Tempeh,12 months,,FROZEN
50066,1,VEGETABLES,Radishes,10-14 days,,REFRIGERATED
50066,2,FRUIT,Avocados,3-4 days,,REFRIGERATED
50066,3,BAKERY,"Pies, pumpkin",1-2 months,,FROZEN
50066,4,FRUIT,Citrus Fruit,1-2 weeks,,REFRIGERATED
50066,5,BAKING,"Cornmeal, regular, degerminated",6-12 months,unopened,SHELF
50066,6,FRUIT,Melons,1-2 days,,SHELF
50066,7,BAKING,Cornstarch,18 months,unopened,SHELF
50066,8,SHELF_ITEM,"Rice, flavored or herb mixes",6 months,opened,REFRIGERATED
50066,9,SHELF_ITEM,"Syrup, genuine or real maple",12 months,unopened,SHELF
50066,10,SHELF_ITEM,"Potatoes, instant",6-12 months,unopened,SHELF
50066,11,PROCESSED_POULTRY,Rotisserie chicken,3-4 days,,REFRIGERATED
50066,12,SHELF_ITEM,"Nuts, jars or cans",12 months,unopened,SHELF
50066,13,SHELF_ITEM,"Fruits, dried",6 months,opened,REFRIGERATED
50066,14,SHELF_ITEM,"Garlic, chopped",date on jar,opened,REFRIGERATED
50066,15,SHELF_ITEM,"Spices, whole",2-4 years,opened,SHELF
50067,1,SHELF_ITEM,"Sugar, confectioners",18 months,,SHELF
50067,2,BAKING,"Chocolate, unsweetened and semi-sweet, solid",18-24 months,unopened,SHELF
50067,3,PROCESSED_MEAT,"Ham, fully cooked, whole",1 week,,REFRIGERATED
50067,4,SHELF_ITEM,"Syrup, pancake",12 months,opened,SHELF
50067,5,CONDIMENTS,"Ketchup, Cocktail or Chili sauce",1 month,opened,SHELF
50067,6,DIARY,"Parmesan, shredded",3-4 months,,FROZEN
50067,7,SHELF_ITEM,"Mushrooms, dried",6 months,unopened,SHELF
50067,8,DIARY,Kefir (fermented milk),1 week after date,unopened,REFRIGERATED
50067,9,SHELF_ITEM,"Bacon Bits, Imitation",refer to jar,opened,REFRIGERATED
50067,10,SHELF_ITEM,Commercially popped in bags,2-3 months,unopened,SHELF
50067,11,SHELF_ITEM,Spaghetti sauce in jars,4 days,opened,REFRIGERATED
50067,12,BAKERY,"Cakes, chocolate",1-2 days,,SHELF
50067,13,SHELF_ITEM,Dry egg noodles,1-2 months,opened,SHELF
50067,14,SHELF_ITEM,"Syrup, pancake",12 months,opened,SHELF
50068,1,SHELF_ITEM,"Tomatoes, sun dried, packed in cellophane",9 months,unopened,SHELF
50068,2,SHELF_ITEM,Spaghetti sauce in jars,4 days,opened,REFRIGERATED
50068,3,FRUIT,"Papaya, mango",,Do not freeze,FROZEN
50068,4,PROCESSED_MEAT,"Sausage, hard, dry (pepperoni), sliced",2-3 weeks,,REFRIGERATED
50068,5,SHELF_ITEM,"Beans, Dried",12 months,unopened,SHELF
50068,6,DIARY,Kefir (fermented milk),1 week after date,unopened,REFRIGERATED
50068,7,BAKERY,"Doughnuts, glazed or cake, dairy cream filled",3-4 days,,REFRIGERATED
50068,8,PROCESSED_POULTRY,Cooked poultry dishes,4-6 months,,FROZEN
50068,9,BAKERY,"Pies, pecan",2 hours,,SHELF
50068,10,SHELF_ITEM,"Rice, white or wild",2 years,unopened,SHELF
50068,11,SHELF_ITEM,"Jerky, commercially dried",12 months,unopened,SHELF
50068,12,BAKERY,"Cakes, made from mix",1 week,,REFRIGERATED
50068,13,DELI_ITEM,"Luncheon meats, store-sliced",3-5 days,,REFRIGERATED
50068,14,BAKERY,Cheesecake,1 week,,REFRIGERATED
50068,15,DIARY,"Egg substitutes, liquid",10 days,unopened,REFRIGERATED
50068,16,DELI_ITEM,"Main dishes or meals, hot or refrigerated",2-3 months,,FROZEN
50068,17,FRUIT,Kiwi Fruit,,Do not freeze,FROZEN
50068,18,FRUIT,Kiwi Fruit,Until ripe,,SHELF
50069,1,FROZEN_ITEM,"TV Dinners, entrees,  breakfast",,Do not defrost. Cook frozen.,THAWED
50069,2,SHELF_ITEM,"Gelatin, unflavored",3 years,unopened,SHELF
50069,3,SHELF_ITEM,"Gravy, dry gravy mixes",2 years,unopened,SHELF
50069,4,FRUIT,Melons,1 month,Balls,FROZEN
50069,5,VEGETABLES,"Squash, winter",2 weeks,,REFRIGERATED
50069,6,SHELF_ITEM,"Spices, whole",2-4 years,opened,SHELF
50069,7,SHELF_ITEM,"Shortening, solid",8 months,unopened,SHELF
50069,8,SHELF_ITEM,"Tomatoes, sun dried, packed in oil",12 months,unopened,SHELF
50069,9,DIARY,"Cheese, hard (such as cheddar,  swiss, block parmesan)",6 months,unopened,REFRIGERATED
50069,10,SHELF_ITEM,"Oils, olive or vegetable",6 months,unopened,SHELF
50069,11,DIARY,"Cream, half-and-half",3-4 days,,REFRIGERATED
50069,12,FRUIT,Avocados,3-4 days,,REFRIGERATED
50069,13,BAKERY,"Rolls, yeast, baked",1 week,,REFRIGERATED
50070,1,FRESH_POULTRY,"Chicken or turkey, whole",12 months,,FROZEN
50070,2,BAKERY,"Pies, mincemeat",2 hours,,SHELF
50070,3,CRACKERS,Crackers,3-4 months,opened,FROZEN
50070,4,SHELF_ITEM,"Milk, canned evaporated",4-5 days,opened,REFRIGERATED
50070,5,SHELF_ITEM,Pudding mixes,3-4 months,opened,SHELF
50070,6,FRESH_POULTRY,"Duckling or goose, whole",1-2 days,,REFRIGERATED
50070,7,PROCESSED_POULTRY,"Lunch meats, after opening",1-2 months,,FROZEN
50070,8,SHELF_ITEM,"Syrup, pancake",12 months,opened,SHELF
50070,9,FRESH_MEAT,Ground meat,3-4 months,,FROZEN
50070,10,VEGETABLES,"Lettuce, leaf",,Do not freeze,FROZEN
50070,11,DELI_ITEM,"Salads, vegetable",3-5 days,,REFRIGERATED
50070,12,CONDIMENTS,Mustard,12 months,unopened,SHELF
50070,13,SHELF_ITEM,"Gelatin, unflavored",3-4 months,opened,SHELF
50070,14,BAKERY,"Pies, pumpkin",3-4 days,,REFRIGERATED
50071,1,CONDIMENTS,"Salsa, picante & taco sauces",1 month,opened,REFRIGERATED
50071,2,VEGETABLES,"Lettuce, iceberg",1-2 weeks,,REFRIGERATED
50071,3,VEGETABLES,Eggplant,6-8 months,,FROZEN
50071,4,SOY,"Soy or rice beverage, Re-hydrated TSP",3-4 days,opened,REFRIGERATED
50071,5,VEGETABLES,Garlic,1 month,,SHELF
50071,6,VEGETABLES,"Herbs, fresh",1-2 months,,FROZEN
50071,7,SHELF_ITEM,"Fruits, dried",1 month,opened,SHELF
50071,8,FROZEN_ITEM,"Sausages, precooked",1 week,,THAWED
50071,9,BAKERY,"Cookies, bakery or homemade",2-3 weeks,,SHELF
50071,10,SHELF_ITEM,"Baby food, meats & eggs",1 day,opened,REFRIGERATED
50071,11,VEGETABLES,Corn on the cob,8 months,,FROZEN
50071,12,SHELF_ITEM,"Spices, whole",2-4 years,opened,SHELF
50071,13,DELI_ITEM,"Fruit, cut",Package date,unopened,REFRIGERATED
50071,14,BAKERY,"Rolls, yeast, partially baked",1 week,,REFRIGERATED
50071,15,SHELF_ITEM,Vinegar,12 months,opened,SHELF
50071,16,SHELF_ITEM,"Baby food, meats & eggs",1 day,opened,REFRIGERATED
50071,17,VEGETABLES,Ginger Root,1-2 weeks,,REFRIGERATED
50071,18,SHELF_ITEM,"Soda such as carbonated cola drinks, mixers: regular sodas, bottles",2-3 days,opened,REFRIGERATED
50072,1,FROZEN_ITEM,"Sausages, uncooked",1-2 days,,THAWED
50072,2,SHELF_ITEM,"Jerky, commercially dried",2-3 months,opened,REFRIGERATED
50072,3,FROZEN_ITEM,"Fish, raw",1-2 days,,THAWED
50072,4,DIARY,Yogurt,1-2 months,,FROZEN
50072,5,SMOKEDFISH,"Salmon, whitefish, hot smoked",14 days,,REFRIGERATED
50072,6,SHELF_ITEM,Diet powder mixes,6 months,unopened,SHELF
50072,7,DIARY,Cream cheese,,Do not freeze,FROZEN
50072,8,DIARY,"Cottage cheese, ricotta",1 week,,REFRIGERATED
50072,9,SHELF_ITEM,"Rice, flavored or herb mixes",6 months,unopened,SHELF
50072,10,DELI_ITEM,Olives,2 weeks,,REFRIGERATED
50072,11,FROZEN_ITEM,"Sausages, precooked",1 week,,THAWED
50072,12,SHELF_ITEM,"Garlic, commercial jars",date on jar,opened,REFRIGERATED
50072,13,FRUIT,Grapes,1 week,,REFRIGERATED
50072,14,FRUIT,Apples,8 months,Cooked,FROZEN
50072,15,SHELF_ITEM,"Baby food, cereal, dry mixes",2 months,opened,SHELF
50072,16,VEGETABLES,Rutabagas,2 weeks,,REFRIGERATED
50073,1,FRUIT,"Pears, Plums",3-4 days,,REFRIGERATED
50073,2,VEGETABLES,Garlic,1 month,,SHELF
50073,3,DIARY,Yogurt,7-14 days,,REFRIGERATED
50073,4,DIARY,"Eggnog, commercial",3-5 days,,REFRIGERATED
50073,5,SHELF_ITEM,"Canned goods, high acid (such as juices, fruit, pickles, sauerkraut, tomato soup, and foods in vinegar-based sauce)",5-7 days,opened,REFRIGERATED
50073,6,SHELF_ITEM,Commercially microwave packets,1-2 days,popped,SHELF
50073,7,FRUIT,Kiwi Fruit,3-4 days,,REFRIGERATED
50073,8,SHELF_ITEM,"Baby food, cereal, dry mixes",Use-by date,unopened,SHELF
50073,9,VEGETABLES,Ginger Root,1-2 weeks,,REFRIGERATED
50073,10,SHELF_ITEM,"Marshmallows, marshmallow creme",2-4 months,unopened,SHELF
50073,11,FROZEN_ITEM,Soy meat substitutes,3-4 days,,THAWED
50073,12,PASTA,"Pasta, fresh",package date,,REFRIGERATED
50073,13,SHELF_ITEM,Commercially microwave packets,1-2 days,popped,SHELF
50073,14,FISH,"Caviar, fresh, in jar",1-4 weeks,unopened,REFRIGERATED
50073,15,SHELF_ITEM,"Coffee, instant, jars and tins",3-4 months,,FROZEN
50073,16,PROCESSED_MEAT,"Ham, canned (""keep refrigerated"" label)",,Do not freeze,FROZEN
50074,1,BAKERY,"Cakes, made from mix",3-4 days,,SHELF
50074,2,SOY,"Soy or rice beverage, Textured soy protein (TSP)",3-4 months,opened,SHELF
50074,3,SHELF_ITEM,"Coffee, whole beans",2 weeks,opened,REFRIGERATED
50074,4,FROZEN_ITEM,Tempeh,12 months,,FROZEN
50074,5,SHELF_ITEM,"Oils, vegetable oil sprays",2 years,unopened,SHELF
50074,6,FRUIT,"Peaches, nectarines",3-4 days,,REFRIGERATED
50074,7,BAKERY,"Rolls, yeast, partially baked",Package date,,SHELF
50074,8,SHELLFISH,Live lobsters,2-3 months,,FROZEN
50074,9,CONDIMENTS,"Horseradish, in jar",3-4 months,opened,REFRIGERATED
50074,10,SHELF_ITEM,"Shortening, solid",3 months,opened,SHELF
50074,11,PROCESSED_MEAT,"Ham, cook before eating",1-2 months,,FROZEN
50075,1,CRACKERS,Crackers,3-4 months,opened,REFRIGERATED
50075,2,FROZEN_ITEM,Lobster tails,2 days,,THAWED
50075,3,SHELLFISH,"Live clams, mussels, crab and oysters",2-3 months,,FROZEN
50075,4,DIARY,"Milk, plain or flavored",1 week,,REFRIGERATED
50075,5,FROZEN_ITEM,"Fish, raw",1-2 days,,THAWED
50075,6,FISH,Surimi seafood,3-4 days,,REFRIGERATED
50075,7,SHELLFISH,Live lobsters,2-3 months,,FROZEN
50075,8,SHELF_ITEM,Vinegar,12 months,opened,SHELF
50075,9,PROCESSED_MEAT,"Sausage, raw, bulk type",1-2 days,,REFRIGERATED
50075,10,BAKERY,"Pies, pecan",3-4 days,,REFRIGERATED
50075,11,DIARY,"Egg substitutes, liquid",3 days,opened,REFRIGERATED
50075,12,BAKERY,"Pies, pecan",1-2 months,,FROZEN
50075,13,VEGETABLES,"Artichokes, whole",1-2 weeks,,REFRIGERATED
50075,14,FRUIT,Citrus Fruit,10 days,,SHELF
50075,15,SHELLFISH,Lobster tails,6 months,,FROZEN
50076,1,FRUIT,Kiwi Fruit,,Do not freeze,FROZEN
50076,2,BAKERY,Muffins,2 months,,FROZEN
50076,3,VEGETABLES,Spinach,10-12 months,,FROZEN
50076,4,FRESH_MEAT,"Beef, lamb, pork or veal chops, steaks,roasts",3-5 days,,REFRIGERATED
50076,5,BAKERY,"Cakes, angel food",1 week,,REFRIGERATED
50076,6,BAKERY,Cheesecake,1 week,,REFRIGERATED
50076,7,VEGETABLES,Tomatoes,Until ripe,,SHELF
50076,8,PROCESSED_MEAT,"Lunch meats, sealed in package",2 weeks,,REFRIGERATED
50076,9,FRUIT,Grapes,1 month,Whole,FROZEN
50076,10,BAKERY,"Doughnuts, glazed or cake",1 month,,FROZEN
50076,11,FRESH_MEAT,"Beef, lamb, pork or veal chops, steaks,roasts",3-5 days,,REFRIGERATED
50076,12,FROZEN_ITEM,"Sausages, uncooked",1-2 months,,FROZEN
50076,13,SHELF_ITEM,"Coffee, whole beans",3-4 months,,FROZEN
50076,14,PROCESSED_MEAT,"Sausage, hard, dry (pepperoni), sliced",2-3 weeks,,REFRIGERATED
50076,15,VEGETABLES,Mushrooms,2-3 days,,REFRIGERATED
50076,16,BAKERY,"Cakes, pound cake",3-4 days,,SHELF
50050,1,SHELF_ITEM,"Oils, olive or vegetable",1-3 months,opened,SHELF
50050,2,FRUIT,Citrus Fruit,1-2 weeks,,REFRIGERATED
50050,3,FISH,"Caviar, fresh, in jar",,Do not freeze,FROZEN
50050,4,BAKING,Baking soda,18 months,unopened,SHELF
50050,5,FRUIT,Apples,8 months,Cooked,FROZEN
50050,6,SHELF_ITEM,"Tea, bags",18 months,unopened,SHELF
50050,7,SHELF_ITEM,"Rice, flavored or herb mixes",6 months,opened,REFRIGERATED
50050,8,PASTA,"Pasta, fresh",1-2 days,,REFRIGERATED
50050,9,BAKERY,"Doughnuts, glazed or cake, dairy cream filled",3-4 days,,REFRIGERATED
50050,10,FRUIT,Avocados,Until ripe,,SHELF
50050,11,FROZEN_ITEM,"Pancakes, Waffles",2 months,,FROZEN
50050,12,SHELF_ITEM,Worcestershire Sauce,1 year,unopened,SHELF
50050,13,BAKERY,"Pastries, danish",2 months,,FROZEN
50050,14,PESTO,Pesto or Sala,1-2 months,,FROZEN
50050,15,BAKERY,Cheesecake,2-3 months,,FROZEN
50050,16,PROCESSED_POULTRY,Cooked poultry dishes,3-4 days,,REFRIGERATED
50050,17,DIARY,Kefir (fermented milk),1 week after date,unopened,REFRIGERATED
50051,1,SMOKEDFISH,Herring,2 months,,FROZEN
50051,2,SHELF_ITEM,"Potatoes, instant",6-12 months,opened,SHELF
50051,3,SHELF_ITEM,"Jams, jellies, preserves",6 months,opened,REFRIGERATED
50051,4,SHELF_ITEM,"Popcorn, dry kernels in jar",2 years,unopened,SHELF
50051,5,DELI_ITEM,"Cheese, soft (such as brie, bel paese, goat cheese, fresh mozzarella)",6 months,,FROZEN
50051,6,CRACKERS,Crackers,3-4 months,opened,FROZEN
50051,7,DOUGH,Cookie dough,Use by date,unopened,REFRIGERATED
50051,8,BAKERY,"Bread, commercial*",2-4 days,,SHELF
50051,9,SHELF_ITEM,"Syrup, pancake",12 months,unopened,SHELF
50051,10,SHELF_ITEM,"Coffee, non-vacuum bag ground, in cans",1 week,opened,SHELF
50051,11,SHELF_ITEM,"Sauce mixes, nondairy (spaghetti, taco, etc.)",2 years,unopened,SHELF
50051,12,SHELF_ITEM,"Baby food, formula",1-2 days,opened,REFRIGERATED
50051,13,BAKERY,"Pastries, danish",2 months,,FROZEN
50051,14,SHELF_ITEM,"Garlic, chopped",18 months,unopened,SHELF
50051,15,SHELLFISH,"Live clams, mussels, crab and oysters",1-2 days,,REFRIGERATED
50052,1,BAKERY,"Cakes, made from mix",3-4 days,,SHELF
50052,2,FRUIT,"Peaches, nectarines",2 months,"Sliced, lemon juice & sugar",FROZEN
50052,3,SHELF_ITEM,"Beans, Dried",12 months,unopened,SHELF
50052,4,FISH,"Lean fish (cod, flounder, haddock, halibut, sole, etc.)",1-2 days,,REFRIGERATED
50052,5,SHELF_ITEM,Honey,12 months,unopened,SHELF
50052,6,PROCESSED_MEAT,Bacon,1 month,,FROZEN
50052,7,PROCESSED_POULTRY,"Chicken nuggets, patties",1-3 months,,FROZEN
50052,8,SHELF_ITEM,"Coffee, instant, jars and tins",2 weeks,opened,REFRIGERATED
50052,9,FRESH_POULTRY,"Duckling or goose, whole",1-2 days,,REFRIGERATED
50052,10,FROZEN_ITEM,"Pancakes, Waffles",3-4 days,,THAWED
50052,11,BAKERY,"Cookies, bakery or homemade",8-12 months,,FROZEN
50052,12,SHELF_ITEM,"Jerky, commercially dried",12 months,unopened,SHELF
50053,1,CONDIMENTS,"Salsa, picante & taco sauces",1 month,opened,REFRIGERATED
50053,2,SHELLFISH,"Live clams, mussels, crab and oysters",2-3 months,,FROZEN
50053,3,FRUIT,"Peaches, nectarines",2 months,"Sliced, lemon juice & sugar",FROZEN
50053,4,SHELLFISH,"Crab legs, king, dungeness, snow",5 days,,REFRIGERATED
50053,5,DELI_ITEM,"Salads, vegetable",3-5 days,,REFRIGERATED
50053,6,SHELF_ITEM,"Gravy, jars and cans",,Use entire can,SHELF
50053,7,FRUIT,"Pears, Plums",3-5 days,,SHELF
50053,8,DELI_ITEM,"Chicken, rotisserie or fried",3-4 days,,REFRIGERATED
50053,9,VEGETABLES,Greens,1-2 days,,REFRIGERATED
50053,10,PROCESSED_POULTRY,Fried chicken,3-4 days,,REFRIGERATED
50053,11,PROCESSED_POULTRY,"Lunch meats, after opening",1-2 months,,FROZEN
50053,12,BAKERY,"Cakes, chocolate",1-2 days,,SHELF
50054,1,BAKERY,"Cakes, fruit cake",12 months,,FROZEN
50054,2,FRUIT,Melons,1-2 days,,SHELF
50054,3,DIARY,"Aerosol can, nondairy topping",,Do not freeze,FROZEN
50054,4,VEGETABLES,Cucumbers,,Do not freeze,FROZEN
50054,5,DIARY,"Eggs, raw whites, yolks*",2-4 days,,REFRIGERATED
50054,6,DIARY,Margarine,12 months,,FROZEN
50054,7,CONDIMENTS,"Barbecue sauce, bottled",12 months,unopened,SHELF
50054,8,SHELF_ITEM,"Garlic, chopped",18 months,unopened,SHELF
50054,9,SHELF_ITEM,"Baby food, formula",1-2 days,opened,REFRIGERATED
50054,10,DELI_ITEM,Pudding,,Do not freeze,FROZEN
50054,11,SOY,"Soy or rice beverage, Textured soy protein (TSP)",2 years,unopened,SHELF
50054,12,DIARY,Buttermilk,1-2 weeks,,REFRIGERATED
50054,13,VEGETABLES,"Squash, summer",10-12 months,,FROZEN
50054,14,CONDIMENTS,Pickles,12 months,unopened,SHELF
50055,1,SOY,"Soy or rice beverage, Textured soy protein (TSP)",3-4 months,opened,SHELF
50055,2,VEGETABLES,Rutabagas,1 week,,SHELF
50055,3,SHELF_ITEM,"Rice, flavored or herb mixes",6 months,opened,REFRIGERATED
50055,4,SOY,"Soy or rice beverage, refrigerated",7-10 days,,REFRIGERATED
50055,5,DIARY,Butter,1-3 months,,REFRIGERATED
50055,6,VEGETABLES,Tomatoes,Until ripe,,SHELF
50055,7,CONDIMENTS,"Mayonnaise, commercial",2 months,opened,REFRIGERATED
50055,8,SHELLFISH,"Crab legs, king, dungeness, snow",9-12 months,,FROZEN
50055,9,SHELLFISH,"Shucked clams, mussels and oysters",3-4 months,,FROZEN
50055,10,VEGETABLES,Tomatoes,2-3 days,,REFRIGERATED
50055,11,BAKERY,"Pies, fruit",1-2 days,,SHELF
50055,12,VEGETABLES,Cucumbers,4-5 days,,REFRIGERATED
50055,13,DELI_ITEM,"Salads containing meat, fish, poultry or eggs",3-4 days,,REFRIGERATED
50055,14,DIARY,Pudding,2 days,opened,REFRIGERATED
50055,15,FROZEN_ITEM,"Bread Dough, commercial",4-7 days,After baking,THAWED
50055,16,FROZEN_ITEM,"Shrimp, shellfish",12 months,,FROZEN
50056,1,SHELF_ITEM,"Canned goods, low acid (such as meat, poultry, fish, gravy, stew, soups, beans, carrots, corn, pasta, peas, potatoes, spinach)",2-5 years,unopened,SHELF
50056,2,VEGETABLES,Greens,10-12 months,,FROZEN
50056,3,FRESH_POULTRY,"Duckling or goose, whole",1-2 days,,REFRIGERATED
50056,4,FISH,Surimi seafood,package date,,REFRIGERATED
50056,5,BAKING,"Cake, Brownie, Bread Mixes",Pkg use-by date,opened,SHELF
50056,6,SHELF_ITEM,"Jams, jellies, preserves",12 months,unopened,SHELF
50056,7,VEGETABLES,Tomatoes,2 months,,FROZEN
50056,8,SHELF_ITEM,"Soda such as carbonated cola drinks, mixers: regular sodas, cans",9 mos. after date,unopened,SHELF
50056,9,SHELF_ITEM,"Peas, dried split",12 months,unopened,SHELF
50056,10,CONDIMENTS,"Barbecue sauce, bottled",1 month,opened,SHELF
50056,11,FROZEN_ITEM,Soy crumbles and hotdogs,9 months,,FROZEN
50056,12,DIARY,Pudding,Package date,unopened,REFRIGERATED
50056,13,FISH,Surimi seafood,package date,,REFRIGERATED
50056,14,BAKERY,Quiche,2 hours,,SHELF
50057,1,PROCESSED_POULTRY,Ground turkey or chicken,3-4 months,,FROZEN
50057,2,DELI_ITEM,Pudding,Package date,unopened,REFRIGERATED
50057,3,DIARY,"Aerosol can, real whipped cream",,Do not freeze,FROZEN
50057,4,SHELF_ITEM,"Oils, olive or vegetable",6 months,unopened,SHELF
50057,5,DIARY,"Whipped, sweetened",1-2 months,,FROZEN
50057,6,BAKERY,"Cakes, chocolate",1 week,,REFRIGERATED
50057,7,VEGETABLES,Asparagus,8 months,,FROZEN
50057,8,FROZEN_ITEM,"TV Dinners, entrees,  breakfast",,Do not defrost. Cook frozen.,THAWED
50057,9,FRUIT,Avocados,Until ripe,,SHELF
50057,10,DELI_ITEM,"Luncheon meats, store-sliced",1-2 months,,FROZEN
50057,11,BAKING,"Frosting, canned",1 week,opened,REFRIGERATED
50057,12,SHELF_ITEM,"Shortening, solid",3 months,opened,SHELF
50058,1,BAKERY,"Pies, mincemeat",8 months,,FROZEN
50058,2,FRUIT,"Berries, cherries",4 months,,FROZEN
50058,3,DOUGH,"Tube cans of biscuits, rolls, pizza dough, etc.",,Do not freeze,FROZEN
50058,4,FROZEN_ITEM,Juice concentrates,7-10 days,,THAWED
50058,5,DIARY,"Aerosol can, real whipped cream",3-4 weeks,,REFRIGERATED
50058,6,SHELF_ITEM,"Cereal, ready-to-eat",6-12 months,unopened,SHELF
50058,7,BAKING,Biscuit or pancake mix,15 months,unopened,SHELF
50058,8,SMOKEDFISH,Herring,2 months,,FROZEN
50058,9,BAKERY,"Doughnuts, glazed or cake, dairy cream filled",3-4 days,,REFRIGERATED
50058,10,DELI_ITEM,"Side dishes such as cooked vegetables, rice or potatoes",1-2 months,,FROZEN
50058,11,VEGETABLES,Asparagus,8 months,,FROZEN
50058,12,SHELF_ITEM,Worcestershire Sauce,1 year,unopened,SHELF
50058,13,PROCESSED_MEAT,"Hot dogs, after opening",1-2 months,,FROZEN
