OrderId,OrderItemId,ProductType,ProductItem,ProductPeriod,ProductDetails,ProductStorage,Quantity
20078,9,FRUIT,Bananas,Until ripe,,SHELF,252
20078,10,VEGETABLES,Tomatoes,Until ripe,,SHELF,225
20078,11,SHELF_ITEM,"Rice, white or wild",2 years,unopened,SHELF,252
20078,12,FRUIT,Apples,8 months,Cooked,FROZEN,234
20078,13,FRUIT,Melons,1 month,Balls,FROZEN,198
20078,14,PROCESSED_POULTRY,"Lunch meats, sealed in package",2 weeks,,REFRIGERATED,216
20078,15,BAKERY,"Croissants, butter",1 week,,REFRIGERATED,180
20078,16,SMOKEDFISH,Herring,3-4 days,,REFRIGERATED,252
20078,17,VEGETABLES,Greens,10-12 months,,FROZEN,225
20078,18,DOUGH,Ready-to-bake pie crust,Use-by date,,REFRIGERATED,207
20078,19,FROZEN_ITEM,"Fruit such as berries, melons",4-6 months,,FROZEN,198
20078,20,FROZEN_ITEM,Egg substitutes,Date on Carton,,THAWED,180
20078,21,FROZEN_ITEM,"Burritos, sandwiches",3-4 days,,THAWED,261
20078,22,BAKERY,"Cakes, chocolate",4 months,,FROZEN,189
20078,23,SHELF_ITEM,"Canned goods, high acid (such as juices, fruit, pickles, sauerkraut, tomato soup, and foods in vinegar-based sauce)",5-7 days,opened,REFRIGERATED,216
20078,24,SHELF_ITEM,"Bacon Bits, Imitation",refer to jar,opened,REFRIGERATED,234
20078,25,SHELF_ITEM,"Jerky, homemade",1-2 months,opened,REFRIGERATED,207
20078,26,VEGETABLES,"Artichokes, whole",1-2 weeks,,REFRIGERATED,198
20078,27,FROZEN_ITEM,"Topping, whipped",6 months,,FROZEN,216
20078,28,FRUIT,Apples,3 weeks,,REFRIGERATED,252
20078,29,PROCESSED_MEAT,"Ham, canned (""keep refrigerated"" label)",,Do not freeze,FROZEN,216
20078,30,FRESH_POULTRY,"Chicken or turkey, whole",12 months,,FROZEN,261
20078,31,VEGETABLES,"Herbs, fresh",1-2 months,,FROZEN,180
20078,32,SHELLFISH,"Crab meat, fresh",4 months,,FROZEN,225
20078,33,FROZEN_ITEM,"Sausages, uncooked",1-2 months,,FROZEN,261
20078,34,SOY,Miso,3 months,,REFRIGERATED,243
20078,35,FROZEN_ITEM,Soy crumbles and hotdogs,9 months,,FROZEN,207
20078,36,PROCESSED_MEAT,"Lunch meats, sealed in package",2 weeks,,REFRIGERATED,216
20078,37,FRESH_POULTRY,"Chicken or turkey, parts",1-2 days,,REFRIGERATED,198
20078,38,PASTA,"Pasta, fresh",2 months,,FROZEN,207
20079,1,DIARY,"Cheese, processed slices",1-2 months,,REFRIGERATED,261
20079,2,DIARY,"Eggs, in shell",3-5 weeks,,REFRIGERATED,207
20079,3,DIARY,Margarine,12 months,,FROZEN,261
20079,4,DIARY,"Milk, plain or flavored",1 week,,REFRIGERATED,180
20079,5,SOY,Tofu,1 week,,REFRIGERATED,189
20079,6,PROCESSED_MEAT,Bacon,1 week,,REFRIGERATED,189
20079,7,PROCESSED_MEAT,"Ham, canned (""keep refrigerated"" label)",6-9 months,,REFRIGERATED,189
20079,8,FRUIT,Apples,1-2 days,,SHELF,198
20079,9,FRUIT,Bananas,Until ripe,,SHELF,252
20079,10,VEGETABLES,Tomatoes,Until ripe,,SHELF,243
20079,11,SHELF_ITEM,"Rice, white or wild",2 years,unopened,SHELF,207
20079,12,VEGETABLES,Turnips,8-10 months,,FROZEN,189
20079,13,VEGETABLES,"Onions, Spring or green",1-2 weeks,,REFRIGERATED,216
20079,14,PROCESSED_MEAT,"Sausage, hard, dry (pepperoni), sliced",1-2 months,,FROZEN,252
20079,15,VEGETABLES,Ginger Root,1 month,,FROZEN,207
20079,16,SHELF_ITEM,"Yeast, dry, packets and jars",Use by date,opened,REFRIGERATED,252
20079,17,FRUIT,"Peaches, nectarines",2 months,"Sliced, lemon juice & sugar",FROZEN,189
20079,18,FRESH_POULTRY,"Duckling or goose, whole",6 months,,FROZEN,198
20079,19,DIARY,"Cheese, hard (such as cheddar,  swiss, block parmesan)",6 months,,FROZEN,252
20079,20,FRESH_POULTRY,Giblets,1-2 days,,REFRIGERATED,261
20079,21,PROCESSED_MEAT,"Sausage, hard, dry (pepperoni), sliced",1-2 months,,FROZEN,243
20079,22,FROZEN_ITEM,"Burritos, sandwiches",3-4 days,,THAWED,225
20079,23,CONDIMENTS,"Barbecue sauce, bottled",4 months,opened,REFRIGERATED,198
20079,24,SHELLFISH,"Crab meat, pasteurized",6 months,unopened,REFRIGERATED,261
20079,25,VEGETABLES,Asparagus,8 months,,FROZEN,207
20079,26,FRESH_MEAT,"Variety meats (liver, tongue, chitterlings, etc.)",1-2 days,,REFRIGERATED,180
20079,27,FISH,"Lean fish (cod, flounder, haddock, halibut, sole, etc.)",6-8 months,,FROZEN,243
20079,28,FRESH_POULTRY,"Duckling or goose, whole",1-2 days,,REFRIGERATED,198
20079,29,FROZEN_ITEM,Egg substitutes,12 months,,FROZEN,198
20079,30,DELI_ITEM,"Side dishes such as cooked vegetables, rice or potatoes",1-2 months,,FROZEN,243
20079,31,FISH,"Lean fish (cod, flounder, haddock, halibut, sole, etc.)",1-2 days,,REFRIGERATED,243
20079,32,VEGETABLES,Leeks,1-2 weeks,,REFRIGERATED,234
20079,33,PROCESSED_POULTRY,Rotisserie chicken,3-4 days,,REFRIGERATED,180
20079,34,VEGETABLES,Radishes,10-14 days,,REFRIGERATED,261
20079,35,VEGETABLES,Ginger Root,1-2 weeks,,REFRIGERATED,243
20079,36,FROZEN_ITEM,"TV Dinners, entrees,  breakfast",,Do not defrost. Cook frozen.,THAWED,252
20080,1,DIARY,"Cheese, processed slices",1-2 months,,REFRIGERATED,234
20080,2,DIARY,"Eggs, in shell",3-5 weeks,,REFRIGERATED,225
20080,3,DIARY,Margarine,12 months,,FROZEN,198
20080,4,DIARY,"Milk, plain or flavored",1 week,,REFRIGERATED,252
20080,5,SOY,Tofu,1 week,,REFRIGERATED,252
20080,6,PROCESSED_MEAT,Bacon,1 week,,REFRIGERATED,261
20080,7,PROCESSED_MEAT,"Ham, canned (""keep refrigerated"" label)",6-9 months,,REFRIGERATED,243
20080,8,FRUIT,Apples,1-2 days,,SHELF,243
20080,9,FRUIT,Bananas,Until ripe,,SHELF,225
20080,10,VEGETABLES,Tomatoes,Until ripe,,SHELF,243
20080,11,SHELF_ITEM,"Rice, white or wild",2 years,unopened,SHELF,234
20080,12,VEGETABLES,Greens,10-12 months,,FROZEN,261
20080,13,SHELF_ITEM,"Fruits, dried",6 months,opened,REFRIGERATED,234
20080,14,FRUIT,Avocados,,Do not freeze,FROZEN,207
20080,15,DIARY,"Dips, sour cream based",2 weeks,,REFRIGERATED,243
20080,16,BAKERY,"Cakes, made from mix",1 week,,REFRIGERATED,198
20080,17,DELI_ITEM,Cheesecake,2-3 months,,FROZEN,207
20080,18,DIARY,"Shredded cheddar, mozzarella, etc.",1 month,,REFRIGERATED,243
20080,19,FRUIT,Coconuts,6 months,Shredded,FROZEN,234
20080,20,DELI_ITEM,"Salads containing meat, fish, poultry or eggs",3-4 days,,REFRIGERATED,198
20080,21,VEGETABLES,Beets,7-10 days,,REFRIGERATED,216
20080,22,VEGETABLES,Okra,2-3 days,,REFRIGERATED,198
20080,23,FRUIT,"Pears, Plums",,Do not freeze,FROZEN,243
20080,24,VEGETABLES,Bok choy,2-3days,,REFRIGERATED,243
20080,25,PROCESSED_MEAT,"Lunch meats, after opening",3-5 days,,REFRIGERATED,234
20080,26,VEGETABLES,Okra,2-3 days,,REFRIGERATED,189
20080,27,SHELF_ITEM,"Garlic, chopped",date on jar,opened,REFRIGERATED,189
20080,28,DELI_ITEM,Meats covered with gravy or broth,6 months,,FROZEN,180
20080,29,DIARY,"Egg substitutes, liquid",10 days,unopened,REFRIGERATED,189
20080,30,SHELLFISH,Live lobsters,2-3 months,,FROZEN,207
20080,31,FRUIT,Kiwi Fruit,3-4 days,,REFRIGERATED,252
20080,32,BAKERY,"Bread, flat (tortillas, pita)",4-7 days,,REFRIGERATED,243
20081,1,DIARY,"Cheese, processed slices",1-2 months,,REFRIGERATED,207
20081,2,DIARY,"Eggs, in shell",3-5 weeks,,REFRIGERATED,252
20081,3,DIARY,Margarine,12 months,,FROZEN,252
20081,4,DIARY,"Milk, plain or flavored",1 week,,REFRIGERATED,261
20081,5,SOY,Tofu,1 week,,REFRIGERATED,252
20081,6,PROCESSED_MEAT,Bacon,1 week,,REFRIGERATED,252
20081,7,PROCESSED_MEAT,"Ham, canned (""keep refrigerated"" label)",6-9 months,,REFRIGERATED,225
20081,8,FRUIT,Apples,1-2 days,,SHELF,261
20081,9,FRUIT,Bananas,Until ripe,,SHELF,189
20081,10,VEGETABLES,Tomatoes,Until ripe,,SHELF,216
20081,11,SHELF_ITEM,"Rice, white or wild",2 years,unopened,SHELF,252
20081,12,FROZEN_ITEM,Lobster tails,2 days,,THAWED,261
20081,13,FISH,"Caviar, fresh, in jar",,Do not freeze,FROZEN,198
20081,14,DELI_ITEM,Pate,1-2 days,,REFRIGERATED,261
20081,15,BAKERY,"Pies, pumpkin",1-2 months,,FROZEN,180
20081,16,PROCESSED_MEAT,"Sausage, smoked links, patties",1 week,,REFRIGERATED,189
20081,17,BAKERY,Quiche,2 months,,FROZEN,207
20081,18,DELI_ITEM,"Fruit, cut",4 days,opened,REFRIGERATED,234
20081,19,PROCESSED_MEAT,"Sausage, smoked links, patties",1 week,,REFRIGERATED,207
20081,20,BAKERY,"Croissants, butter",2 months,,FROZEN,198
20081,21,SHELF_ITEM,"Gravy, dry gravy mixes",1-2 days,opened,REFRIGERATED,207
20081,22,FISH,"Caviar, fresh, in jar",,Do not freeze,FROZEN,216
20081,23,SHELLFISH,"Crab legs, king, dungeness, snow",9-12 months,,FROZEN,180
20081,24,DIARY,Butter,1-3 months,,REFRIGERATED,189
20081,25,VEGETABLES,"Beans, green or wax",8 months,,FROZEN,234
20081,26,SHELF_ITEM,"Coffee, non-vacuum bag ground, in cans",3-4 months,,FROZEN,189
20081,27,SHELLFISH,"Cooked shellfish, all",3-4 days,,REFRIGERATED,261
20081,28,VEGETABLES,"Lettuce, leaf",,Do not freeze,FROZEN,180
20081,29,VEGETABLES,Garlic,1-2 weeks,,REFRIGERATED,252
20081,30,SHELF_ITEM,"Gravy, jars and cans",1-2 days,opened,REFRIGERATED,216
20081,31,DIARY,"Eggs, raw whites, yolks*",12 months,,FROZEN,180
20081,32,BAKERY,"Cakes, fruit cake",6 months,,REFRIGERATED,243
20081,33,DELI_ITEM,"Cheese, soft (such as brie, bel paese, goat cheese, fresh mozzarella)",1 week,,REFRIGERATED,261
20081,34,SHELLFISH,"Crab meat, fresh",1-2 days,,REFRIGERATED,207
20081,35,VEGETABLES,Garlic,1 month,,FROZEN,234
20081,36,BAKING,"Flour, whole wheat",6-8 months,opened,REFRIGERATED,234
20081,37,VEGETABLES,Celery,10-12 months,,FROZEN,198
20082,1,DIARY,"Cheese, processed slices",1-2 months,,REFRIGERATED,216
20082,2,DIARY,"Eggs, in shell",3-5 weeks,,REFRIGERATED,225
20082,3,DIARY,Margarine,12 months,,FROZEN,207
20082,4,DIARY,"Milk, plain or flavored",1 week,,REFRIGERATED,216
20082,5,SOY,Tofu,1 week,,REFRIGERATED,225
20082,6,PROCESSED_MEAT,Bacon,1 week,,REFRIGERATED,216
20082,7,PROCESSED_MEAT,"Ham, canned (""keep refrigerated"" label)",6-9 months,,REFRIGERATED,243
20082,8,FRUIT,Apples,1-2 days,,SHELF,198
20082,9,FRUIT,Bananas,Until ripe,,SHELF,252
20082,10,VEGETABLES,Tomatoes,Until ripe,,SHELF,189
20082,11,SHELF_ITEM,"Rice, white or wild",2 years,unopened,SHELF,243
20082,12,FRESH_POULTRY,"Duckling or goose, whole",6 months,,FROZEN,225
20082,13,BAKERY,"Pies, fruit",1 week,,REFRIGERATED,252
20082,14,DELI_ITEM,"Main dishes or meals, hot or refrigerated",3-4 days,,REFRIGERATED,234
20082,15,PROCESSED_POULTRY,Cooked poultry dishes,4-6 months,,FROZEN,252
20082,16,SHELF_ITEM,"Bacon Bits, Imitation",refer to jar,opened,REFRIGERATED,189
20082,17,VEGETABLES,"Lettuce, iceberg",,Do not freeze,FROZEN,216
20082,18,CONDIMENTS,Mustard,12 months,opened,REFRIGERATED,234
20082,19,DELI_ITEM,"Fruit, cut",,Do not freeze,FROZEN,261
20082,20,BAKERY,"Cookies, bakery or homemade",8-12 months,,FROZEN,234
20082,21,VEGETABLES,Cauliflower,3-5 days,,REFRIGERATED,234
20082,22,BAKERY,"Pies, pumpkin",1-2 months,,FROZEN,207
20082,23,FISH,"Lean fish (cod, flounder, haddock, halibut, sole, etc.)",1-2 days,,REFRIGERATED,180
20082,24,CONDIMENTS,"Mayonnaise, commercial",2 months,opened,REFRIGERATED,225
20082,25,FRUIT,Melons,3-4 days,,REFRIGERATED,225
20082,26,DIARY,"Cottage cheese, ricotta",1 week,,REFRIGERATED,189
20082,27,DIARY,Butter,6-9 months,,FROZEN,261
20082,28,SHELF_ITEM,"Baby food, jars or cans, fruits & vegetables",2-3 days,opened,REFRIGERATED,216
20082,29,FROZEN_ITEM,"Shrimp, shellfish",12 months,,FROZEN,216
20082,30,DIARY,"Aerosol can, nondairy topping",3 months,,REFRIGERATED,189
20082,31,FRUIT,Apricots,,Do not freeze,FROZEN,252
20082,32,FROZEN_ITEM,"Sausages, uncooked",1-2 months,,FROZEN,252
20082,33,DIARY,"Milk, plain or flavored",1 week,,REFRIGERATED,198
20083,1,DIARY,"Cheese, processed slices",1-2 months,,REFRIGERATED,189
20083,2,DIARY,"Eggs, in shell",3-5 weeks,,REFRIGERATED,216
20083,3,DIARY,Margarine,12 months,,FROZEN,234
20083,4,DIARY,"Milk, plain or flavored",1 week,,REFRIGERATED,261
20083,5,SOY,Tofu,1 week,,REFRIGERATED,234
20083,6,PROCESSED_MEAT,Bacon,1 week,,REFRIGERATED,189
20083,7,PROCESSED_MEAT,"Ham, canned (""keep refrigerated"" label)",6-9 months,,REFRIGERATED,216
20083,8,FRUIT,Apples,1-2 days,,SHELF,261
20083,9,FRUIT,Bananas,Until ripe,,SHELF,180
20083,10,VEGETABLES,Tomatoes,Until ripe,,SHELF,180
20083,11,SHELF_ITEM,"Rice, white or wild",2 years,unopened,SHELF,207
20083,12,SHELF_ITEM,"Jerky, homemade",1-2 months,opened,REFRIGERATED,198
20083,13,BAKERY,"Pies, pecan",3-4 days,,REFRIGERATED,252
20083,14,VEGETABLES,Tomatoes,2-3 days,,REFRIGERATED,252
20083,15,VEGETABLES,"Onions, dry",2 months,,REFRIGERATED,261
20083,16,SHELF_ITEM,"Juice, boxes",8-12 days,opened,REFRIGERATED,207
20083,17,BAKERY,"Rolls, filled, meat or vegetables",3-4 days,,REFRIGERATED,252
20083,18,DIARY,"Cream, half-and-half",3-4 days,,REFRIGERATED,252
20083,19,FROZEN_ITEM,"Fish, breaded",3-6 months,,FROZEN,189
20083,20,FROZEN_ITEM,"Sausages, uncooked",1-2 months,,FROZEN,243
20083,21,PESTO,Pesto or Sala,3 days,opened,REFRIGERATED,198
20083,22,DOUGH,"Tube cans of biscuits, rolls, pizza dough, etc.",Use-by date,,REFRIGERATED,180
20083,23,DELI_ITEM,"Cheese, store-sliced, hard cheese such as cheddar or swiss",6 months,,FROZEN,180
20083,24,SHELLFISH,Lobster tails,1-2 days,,REFRIGERATED,252
20083,25,VEGETABLES,Potatoes,10-12 months,Cooked and mashed,FROZEN,207
20083,26,FRESH_MEAT,"Variety meats (liver, tongue, chitterlings, etc.)",1-2 days,,REFRIGERATED,189
20083,27,VEGETABLES,Tomatoes,2 months,,FROZEN,207
20083,28,PROCESSED_MEAT,"Ham, fully cooked, whole",1 week,,REFRIGERATED,216
20083,29,FRESH_MEAT,"Beef, lamb, pork or veal chops, steaks,roasts",3-5 days,,REFRIGERATED,225
20083,30,BAKERY,"Eclairs, dairy cream filled",3-4 days,,REFRIGERATED,261
20083,31,PROCESSED_MEAT,"Ham, fully cooked, whole",1-2 months,,FROZEN,189
20083,32,FROZEN_ITEM,"Fish, raw",6 months,,FROZEN,234
20083,33,SHELF_ITEM,"Fruits, dried",6 months,opened,REFRIGERATED,234
20083,34,SHELF_ITEM,"Rice, white or wild",6 months,opened,REFRIGERATED,252
20083,35,DELI_ITEM,"Chicken, rotisserie or fried",4 months,,FROZEN,216
20083,36,VEGETABLES,"Onions, Spring or green",10-12 months,,FROZEN,243
20084,1,DIARY,"Cheese, processed slices",1-2 months,,REFRIGERATED,261
20084,2,DIARY,"Eggs, in shell",3-5 weeks,,REFRIGERATED,180
20084,3,DIARY,Margarine,12 months,,FROZEN,189
20084,4,DIARY,"Milk, plain or flavored",1 week,,REFRIGERATED,225
20084,5,SOY,Tofu,1 week,,REFRIGERATED,225
20084,6,PROCESSED_MEAT,Bacon,1 week,,REFRIGERATED,180
20084,7,PROCESSED_MEAT,"Ham, canned (""keep refrigerated"" label)",6-9 months,,REFRIGERATED,198
20084,8,FRUIT,Apples,1-2 days,,SHELF,234
20084,9,FRUIT,Bananas,Until ripe,,SHELF,216
20084,10,VEGETABLES,Tomatoes,Until ripe,,SHELF,180
20084,11,SHELF_ITEM,"Rice, white or wild",2 years,unopened,SHELF,234
20084,12,PROCESSED_MEAT,"Ham, fully cooked, slices or half",1-2 months,,FROZEN,189
20084,13,CONDIMENTS,"Salad Dressings, commercial, bottled",3 months,opened,REFRIGERATED,189
20084,14,SHELF_ITEM,"Canned goods, high acid (such as juices, fruit, pickles, sauerkraut, tomato soup, and foods in vinegar-based sauce)",5-7 days,opened,REFRIGERATED,261
20084,15,VEGETABLES,"Broccoli, raab, rapini",3-5 days,,REFRIGERATED,261
20084,16,FRESH_POULTRY,"Duckling or goose, whole",6 months,,FROZEN,189
20084,17,BAKING,"Frosting, canned",1 week,opened,REFRIGERATED,216
20084,18,DELI_ITEM,Meats covered with gravy or broth,1-2 days,,REFRIGERATED,189
20084,19,BAKERY,"Cakes, chiffon, sponge",1 week,,REFRIGERATED,234
20084,20,FROZEN_ITEM,"Fish, raw",6 months,,FROZEN,180
20084,21,SHELF_ITEM,"Garlic, commercial jars",date on jar,opened,REFRIGERATED,189
20084,22,SHELF_ITEM,"Rice, brown",6 months,opened,REFRIGERATED,261
20084,23,BAKING,"Flour, whole wheat",6-8 months,opened,REFRIGERATED,225
20084,24,DELI_ITEM,"Fruit, cut",Package date,unopened,REFRIGERATED,243
20084,25,VEGETABLES,"Artichokes, whole",,Do not freeze,FROZEN,198
20084,26,DIARY,Kefir (fermented milk),1-2 days,opened,REFRIGERATED,252
20084,27,DOUGH,Ready-to-bake pie crust,2 months,,FROZEN,189
20084,28,PASTA,"Pasta, fresh",package date,,REFRIGERATED,189
20084,29,FRESH_POULTRY,"Chicken or turkey, whole",12 months,,FROZEN,252
20084,30,SHELF_ITEM,"Baby food, jars or cans, fruits & vegetables",2-3 days,opened,REFRIGERATED,252
20084,31,PROCESSED_POULTRY,"Lunch meats, after opening",3-5 days,,REFRIGERATED,252
20084,32,VEGETABLES,Mushrooms,10-12 months,,FROZEN,261
20084,33,SHELF_ITEM,"Rice, white or wild",6 months,opened,REFRIGERATED,261
20084,34,VEGETABLES,"Herbs, fresh",1-2 months,,FROZEN,180
20084,35,SHELLFISH,"Cooked shellfish, all",3 months,,FROZEN,207
20084,36,PROCESSED_MEAT,"Corned beef, in pouch with pickling juices",5-7 days,,REFRIGERATED,243
20084,37,FROZEN_ITEM,"Bread Dough, commercial",Use-by date,,FROZEN,216
20084,38,FRUIT,Coconuts,2-3 weeks,fresh,REFRIGERATED,198
20084,39,PROCESSED_MEAT,"Sausage, smoked links, patties",1-2 months,,FROZEN,216
20085,1,DIARY,"Cheese, processed slices",1-2 months,,REFRIGERATED,24
20085,2,DIARY,"Eggs, in shell",3-5 weeks,,REFRIGERATED,28
20085,3,DIARY,Margarine,12 months,,FROZEN,29
20085,4,DIARY,"Milk, plain or flavored",1 week,,REFRIGERATED,28
20085,5,SOY,Tofu,1 week,,REFRIGERATED,25
20085,6,PROCESSED_MEAT,Bacon,1 week,,REFRIGERATED,22
20085,7,PROCESSED_MEAT,"Ham, canned (""keep refrigerated"" label)",6-9 months,,REFRIGERATED,27
20085,8,FRUIT,Apples,1-2 days,,SHELF,27
20085,9,FRUIT,Bananas,Until ripe,,SHELF,27
20085,10,VEGETABLES,Tomatoes,Until ripe,,SHELF,23
20085,11,SHELF_ITEM,"Rice, white or wild",2 years,unopened,SHELF,27
20085,12,SHELF_ITEM,"Baby food, formula",1-2 days,opened,REFRIGERATED,20
20085,13,BAKERY,"Doughnuts, glazed or cake",1 month,,FROZEN,26
20085,14,FROZEN_ITEM,Egg substitutes,12 months,,FROZEN,21
20085,15,VEGETABLES,"Peppers, bell or chile",6-8 months,,FROZEN,22
20085,16,BAKING,Chocolate syrup,6 months,opened,REFRIGERATED,22
20085,17,VEGETABLES,Eggplant,6-8 months,,FROZEN,29
20085,18,DIARY,Pudding,2 days,opened,REFRIGERATED,20
20085,19,DIARY,"Dips, sour cream based",2 weeks,,REFRIGERATED,24
20085,20,VEGETABLES,Garlic,1 month,,FROZEN,26
20085,21,VEGETABLES,Turnips,8-10 months,,FROZEN,25
20085,22,VEGETABLES,Asparagus,8 months,,FROZEN,27
20085,23,DIARY,"Cheese, hard (such as cheddar,  swiss, block parmesan)",6 months,unopened,REFRIGERATED,26
20085,24,DELI_ITEM,Pate,1-2 months,,FROZEN,23
20085,25,FROZEN_ITEM,"Fish, breaded",,Do not defrost. Cook frozen.,THAWED,27
20085,26,FROZEN_ITEM,"Fish, breaded",,Do not defrost. Cook frozen.,THAWED,27
20085,27,DOUGH,Cookie dough,2 months,,FROZEN,23
20085,28,BAKERY,"Bread, commercial*",7-14 days,,REFRIGERATED,26
20085,29,FISH,"Caviar, fresh, in jar",,Do not freeze,FROZEN,21
20085,30,FRESH_POULTRY,"Chicken or turkey, whole",12 months,,FROZEN,20
20085,31,VEGETABLES,"Squash, summer",4-5 days,,REFRIGERATED,29
20085,32,SHELF_ITEM,"Syrup, genuine or real maple",12 months,opened,REFRIGERATED,25
20085,33,CONDIMENTS,"Olives, black and green",2 weeks,opened,REFRIGERATED,28
20085,34,DELI_ITEM,Olives,,Do not freeze,FROZEN,24
20085,35,CONDIMENTS,Chutney,1-2 months,opened,REFRIGERATED,26
20085,36,VEGETABLES,"Lettuce, iceberg",,Do not freeze,FROZEN,21
20086,1,DIARY,"Cheese, processed slices",1-2 months,,REFRIGERATED,21
20086,2,DIARY,"Eggs, in shell",3-5 weeks,,REFRIGERATED,23
20086,3,DIARY,Margarine,12 months,,FROZEN,26
20086,4,DIARY,"Milk, plain or flavored",1 week,,REFRIGERATED,23
20086,5,SOY,Tofu,1 week,,REFRIGERATED,25
20086,6,PROCESSED_MEAT,Bacon,1 week,,REFRIGERATED,25
20086,7,PROCESSED_MEAT,"Ham, canned (""keep refrigerated"" label)",6-9 months,,REFRIGERATED,20
20086,8,FRUIT,Apples,1-2 days,,SHELF,21
20086,9,FRUIT,Bananas,Until ripe,,SHELF,23
20086,10,VEGETABLES,Tomatoes,Until ripe,,SHELF,22
20086,11,SHELF_ITEM,"Rice, white or wild",2 years,unopened,SHELF,27
20086,12,BAKERY,"Cakes, made from mix",4 months,,FROZEN,25
20086,13,FISH,Surimi seafood,3-4 days,,REFRIGERATED,28
20086,14,SOY,Tofu,5 months,,FROZEN,28
20086,15,VEGETABLES,"Artichokes, whole",1-2 weeks,,REFRIGERATED,29
20086,16,VEGETABLES,"Parsley, cilantro",1-2 months,,FROZEN,22
20086,17,BAKERY,"Bread, flat (tortillas, pita)",4-7 days,,REFRIGERATED,26
20086,18,FROZEN_ITEM,Bagels,2 months,,FROZEN,23
20086,19,DELI_ITEM,"Cheese, soft (such as brie, bel paese, goat cheese, fresh mozzarella)",6 months,,FROZEN,28
20086,20,SHELF_ITEM,"Yeast, dry, packets and jars",Use by date,opened,REFRIGERATED,21
20086,21,FRUIT,Coconuts,2-3 weeks,fresh,REFRIGERATED,20
20086,22,FROZEN_ITEM,"Shrimp, shellfish",1-2 days,,THAWED,23
20086,23,DIARY,"Eggs, raw whites, yolks*",12 months,,FROZEN,21
20086,24,SHELF_ITEM,"Rice, white or wild",6 months,opened,REFRIGERATED,23
20086,25,BAKERY,"Cakes, angel food",2 months,,FROZEN,23
20086,26,VEGETABLES,Spinach,1-2 days,,REFRIGERATED,28
20086,27,PROCESSED_MEAT,"Lunch meats, after opening",1-2 months,,FROZEN,21
20086,28,BAKERY,Muffins,2 months,,FROZEN,26
20086,29,FROZEN_ITEM,"Bread Dough, commercial",4-7 days,After baking,THAWED,26
20086,30,DIARY,"Cheese, hard (such as cheddar,  swiss, block parmesan)",6 months,,FROZEN,29
20086,31,FROZEN_ITEM,Lobster tails,3 months,,FROZEN,24
20086,32,VEGETABLES,Corn on the cob,1-2 days,,REFRIGERATED,28
20086,33,DELI_ITEM,"Cheese, soft (such as brie, bel paese, goat cheese, fresh mozzarella)",1 week,,REFRIGERATED,28
20086,34,PASTA,"Pasta, fresh",package date,,REFRIGERATED,26
20086,35,SOY,"Soy or rice beverage, soy flour, full-fat",6 months,opened,REFRIGERATED,20
20086,36,VEGETABLES,Spinach,10-12 months,,FROZEN,20
20086,37,SHELF_ITEM,"Juice, boxes",8-12 days,opened,REFRIGERATED,21
20086,38,VEGETABLES,Spinach,10-12 months,,FROZEN,25
20086,39,DIARY,"Dips, sour cream based",2 weeks,,REFRIGERATED,28
20087,1,DIARY,"Cheese, processed slices",1-2 months,,REFRIGERATED,26
20087,2,DIARY,"Eggs, in shell",3-5 weeks,,REFRIGERATED,25
20087,3,DIARY,Margarine,12 months,,FROZEN,23
20087,4,DIARY,"Milk, plain or flavored",1 week,,REFRIGERATED,24
20087,5,SOY,Tofu,1 week,,REFRIGERATED,27
20087,6,PROCESSED_MEAT,Bacon,1 week,,REFRIGERATED,28
20087,7,PROCESSED_MEAT,"Ham, canned (""keep refrigerated"" label)",6-9 months,,REFRIGERATED,23
20087,8,FRUIT,Apples,1-2 days,,SHELF,23
20087,9,FRUIT,Bananas,Until ripe,,SHELF,29
20087,10,VEGETABLES,Tomatoes,Until ripe,,SHELF,22
20087,11,SHELF_ITEM,"Rice, white or wild",2 years,unopened,SHELF,29
20087,12,DIARY,"Dips, sour cream based",,Do not freeze,FROZEN,28
20087,13,PROCESSED_MEAT,"Ham, canned (""keep refrigerated"" label)",6-9 months,,REFRIGERATED,26
20087,14,VEGETABLES,Beets,6-8 months,,FROZEN,27
20087,15,DOUGH,Cookie dough,2 months,,FROZEN,25
20087,16,BAKERY,Muffins,2 months,,FROZEN,25
20087,17,FRUIT,Melons,1 month,Balls,FROZEN,27
20087,18,BAKERY,"Rolls, yeast, partially baked",2 months,,FROZEN,24
20087,19,FROZEN_ITEM,"Topping, whipped",6 months,,FROZEN,26
20087,20,DIARY,Yogurt,1-2 months,,FROZEN,25
20087,21,DIARY,Sour cream,7-21 days,,REFRIGERATED,21
20087,22,FRESH_POULTRY,"Chicken or turkey, parts",9 months,,FROZEN,25
20087,23,DIARY,"Cream, whipping, ultrapasteurized",,Do not freeze,FROZEN,24
20087,24,FISH,"Fatty fish (bluefish, mackerel, mullet, salmon, tuna, etc.)",1-2 days,,REFRIGERATED,28
20087,25,DOUGH,"Tube cans of biscuits, rolls, pizza dough, etc.",,Do not freeze,FROZEN,25
